dataset,scheme,method,seed,missing_rate,status,accuracy,balanced_accuracy,f1,roc_auc,train_size,valid_size,test_size,n_features_before_preprocessing,n_features_after_preprocessing,observed_label_fraction_train,label_completion_method
spambase,mnar,naive,46,0.3,ok,0.9001085776330076,0.8829052993275868,0.8635014836795252,0.9557994411366846,2760,920,921,57,56,0.7010869565217391,
spambase,mnar,oracle,42,0.3,ok,0.9229098805646037,0.9171258034894398,0.900976290097629,0.9707880367704416,2760,920,921,57,56,0.6902173913043478,
spambase,mnar,oracle,43,0.3,ok,0.9163952225841476,0.9078986344382238,0.8910891089108911,0.9698747000799788,2760,920,921,57,56,0.7072463768115942,
spambase,mnar,oracle,44,0.3,ok,0.9066232356134636,0.8940578808613999,0.8757225433526011,0.9719185994845819,2760,920,921,57,56,0.7010869565217391,
spambase,mnar,oracle,45,0.3,ok,0.9109663409337676,0.903899700820522,0.8851540616246498,0.9670137346090425,2760,920,921,57,56,0.6996376811594203,
spambase,mnar,oracle,46,0.3,ok,0.9153094462540716,0.9084466364525016,0.8907563025210085,0.961590489449727,2760,920,921,57,56,0.7010869565217391,
spambase,mnar,unlabeled,42,0.3,ok,0.8849077090119435,0.8660283183743593,0.8417910447761194,0.954422030668365,2760,920,921,57,56,0.6902173913043478,logistic
spambase,mnar,unlabeled,43,0.3,ok,0.9055374592833876,0.8926804703930804,0.874095513748191,0.963555397572993,2760,920,921,57,56,0.7072463768115942,logistic
spambase,mnar,unlabeled,44,0.3,ok,0.8979370249728555,0.879187772149649,0.8592814371257484,0.9572064733355057,2760,920,921,57,56,0.7010869565217391,logistic
spambase,mnar,unlabeled,45,0.3,ok,0.8935939196525515,0.8784916614828638,0.8567251461988304,0.9556192422761337,2760,920,921,57,56,0.6996376811594203,logistic
spambase,mnar,unlabeled,46,0.3,ok,0.8946796959826275,0.8769809532272875,0.8558692421991084,0.9507686839065139,2760,920,921,57,56,0.7010869565217391,logistic
madelon,mcar,naive,42,0.1,ok,0.5211538461538462,0.5211538461538461,0.5183752417794971,0.5463017751479291,1560,520,520,500,490,0.8935897435897436,
madelon,mcar,naive,42,0.2,ok,0.5384615384615384,0.5384615384615384,0.5366795366795367,0.559423076923077,1560,520,520,500,490,0.7858974358974359,
madelon,mcar,naive,42,0.3,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.5498076923076923,1560,520,520,500,490,0.6897435897435897,
madelon,mcar,naive,42,0.4,ok,0.5461538461538461,0.5461538461538462,0.5241935483870968,0.5440828402366864,1560,520,520,500,490,0.5942307692307692,
madelon,mcar,naive,42,0.5,ok,0.5173076923076924,0.5173076923076922,0.502970297029703,0.5149260355029586,1560,520,520,500,490,0.5064102564102564,
madelon,mcar,naive,43,0.1,ok,0.5096153846153846,0.5096153846153846,0.5124282982791587,0.5432692307692307,1560,520,520,500,490,0.9051282051282051,
madelon,mcar,naive,43,0.2,ok,0.5134615384615384,0.5134615384615384,0.5029469548133595,0.5196745562130178,1560,520,520,500,490,0.8051282051282052,
madelon,mcar,naive,43,0.3,ok,0.5019230769230769,0.5019230769230769,0.50853889943074,0.526775147928994,1560,520,520,500,490,0.7211538461538461,
madelon,mcar,naive,43,0.4,ok,0.5115384615384615,0.5115384615384615,0.5243445692883895,0.524689349112426,1560,520,520,500,490,0.6166666666666667,
madelon,mcar,naive,43,0.5,ok,0.5288461538461539,0.5288461538461539,0.5454545454545454,0.5302071005917159,1560,520,520,500,490,0.5134615384615384,
madelon,mcar,naive,44,0.1,ok,0.5269230769230769,0.5269230769230769,0.5119047619047619,0.5234763313609467,1560,520,520,500,490,0.907051282051282,
madelon,mcar,naive,44,0.2,ok,0.5115384615384615,0.5115384615384615,0.50390625,0.510991124260355,1560,520,520,500,490,0.8038461538461539,
madelon,mcar,naive,44,0.3,ok,0.5269230769230769,0.5269230769230769,0.49382716049382713,0.5164940828402367,1560,520,520,500,490,0.7083333333333334,
madelon,mcar,naive,44,0.4,ok,0.5480769230769231,0.5480769230769231,0.5364891518737672,0.5518047337278106,1560,520,520,500,490,0.5974358974358974,
madelon,mcar,naive,44,0.5,ok,0.5480769230769231,0.5480769230769231,0.5346534653465347,0.5586834319526627,1560,520,520,500,490,0.4967948717948718,
madelon,mcar,naive,45,0.1,ok,0.5423076923076923,0.5423076923076924,0.531496062992126,0.5591863905325445,1560,520,520,500,490,0.892948717948718,
madelon,mcar,naive,45,0.2,ok,0.5365384615384615,0.5365384615384615,0.5189620758483033,0.545784023668639,1560,520,520,500,490,0.7865384615384615,
madelon,mcar,naive,45,0.3,ok,0.5384615384615384,0.5384615384615385,0.5180722891566265,0.5380917159763314,1560,520,520,500,490,0.6987179487179487,
madelon,mcar,naive,45,0.4,ok,0.5057692307692307,0.5057692307692307,0.47657841140529533,0.520414201183432,1560,520,520,500,490,0.5974358974358974,
madelon,mcar,naive,45,0.5,ok,0.5288461538461539,0.5288461538461539,0.49064449064449067,0.5345118343195266,1560,520,520,500,490,0.4846153846153846,
madelon,mcar,naive,46,0.1,ok,0.5365384615384615,0.5365384615384615,0.5374280230326296,0.5499852071005917,1560,520,520,500,490,0.8974358974358975,
madelon,mcar,naive,46,0.2,ok,0.5153846153846153,0.5153846153846153,0.5227272727272727,0.5389940828402366,1560,520,520,500,490,0.7942307692307692,
madelon,mcar,naive,46,0.3,ok,0.5115384615384615,0.5115384615384615,0.5189393939393939,0.5250739644970415,1560,520,520,500,490,0.6878205128205128,
madelon,mcar,naive,46,0.4,ok,0.5230769230769231,0.523076923076923,0.5320754716981132,0.5310059171597633,1560,520,520,500,490,0.5935897435897436,
madelon,mcar,naive,46,0.5,ok,0.5403846153846154,0.5403846153846155,0.5482041587901701,0.5504733727810651,1560,520,520,500,490,0.4858974358974359,
madelon,mcar,oracle,42,0.1,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.8935897435897436,
madelon,mcar,oracle,42,0.2,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.7858974358974359,
madelon,mcar,oracle,42,0.3,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.6897435897435897,
madelon,mcar,oracle,42,0.4,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.5942307692307692,
madelon,mcar,oracle,42,0.5,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.5064102564102564,
madelon,mcar,oracle,43,0.1,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.9051282051282051,
madelon,mcar,oracle,43,0.2,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.8051282051282052,
madelon,mcar,oracle,43,0.3,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.7211538461538461,
madelon,mcar,oracle,43,0.4,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.6166666666666667,
madelon,mcar,oracle,43,0.5,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.5134615384615384,
madelon,mcar,oracle,44,0.1,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.907051282051282,
madelon,mcar,oracle,44,0.2,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.8038461538461539,
madelon,mcar,oracle,44,0.3,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.7083333333333334,
madelon,mcar,oracle,44,0.4,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.5974358974358974,
madelon,mcar,oracle,44,0.5,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.4967948717948718,
madelon,mcar,oracle,45,0.1,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.892948717948718,
madelon,mcar,oracle,45,0.2,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.7865384615384615,
madelon,mcar,oracle,45,0.3,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.6987179487179487,
madelon,mcar,oracle,45,0.4,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.5974358974358974,
madelon,mcar,oracle,45,0.5,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.4846153846153846,
madelon,mcar,oracle,46,0.1,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.8974358974358975,
madelon,mcar,oracle,46,0.2,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.7942307692307692,
madelon,mcar,oracle,46,0.3,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.6878205128205128,
madelon,mcar,oracle,46,0.4,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.5935897435897436,
madelon,mcar,oracle,46,0.5,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.4858974358974359,
madelon,mcar,unlabeled,42,0.1,ok,0.6326923076923077,0.6326923076923077,0.6276803118908382,0.6531434911242604,1560,520,520,500,490,0.8935897435897436,logistic
madelon,mcar,unlabeled,42,0.2,ok,0.6365384615384615,0.6365384615384615,0.6330097087378641,0.6570784023668639,1560,520,520,500,490,0.7858974358974359,logistic
madelon,mcar,unlabeled,42,0.3,ok,0.6346153846153846,0.6346153846153846,0.6303501945525292,0.6566198224852071,1560,520,520,500,490,0.6897435897435897,logistic
madelon,mcar,unlabeled,42,0.4,ok,0.6096153846153847,0.6096153846153847,0.6073500967117988,0.6218639053254438,1560,520,520,500,490,0.5942307692307692,logistic
madelon,mcar,unlabeled,42,0.5,ok,0.6365384615384615,0.6365384615384615,0.6330097087378641,0.6285798816568047,1560,520,520,500,490,0.5064102564102564,logistic
madelon,mcar,unlabeled,43,0.1,ok,0.6134615384615385,0.6134615384615385,0.6242990654205608,0.6293934911242604,1560,520,520,500,490,0.9051282051282051,logistic
madelon,mcar,unlabeled,43,0.2,ok,0.6076923076923076,0.6076923076923078,0.6165413533834586,0.6309763313609467,1560,520,520,500,490,0.8051282051282052,logistic
madelon,mcar,unlabeled,43,0.3,ok,0.6134615384615385,0.6134615384615385,0.6214689265536724,0.6298076923076923,1560,520,520,500,490,0.7211538461538461,logistic
madelon,mcar,unlabeled,43,0.4,ok,0.6134615384615385,0.6134615384615385,0.6171428571428571,0.620991124260355,1560,520,520,500,490,0.6166666666666667,logistic
madelon,mcar,unlabeled,43,0.5,ok,0.5961538461538461,0.5961538461538461,0.6052631578947368,0.6178846153846154,1560,520,520,500,490,0.5134615384615384,logistic
madelon,mcar,unlabeled,44,0.1,ok,0.6096153846153847,0.6096153846153847,0.6027397260273972,0.6247337278106508,1560,520,520,500,490,0.907051282051282,logistic
madelon,mcar,unlabeled,44,0.2,ok,0.6096153846153847,0.6096153846153847,0.6027397260273972,0.6260355029585799,1560,520,520,500,490,0.8038461538461539,logistic
madelon,mcar,unlabeled,44,0.3,ok,0.6076923076923076,0.6076923076923078,0.6015625,0.6244674556213017,1560,520,520,500,490,0.7083333333333334,logistic
madelon,mcar,unlabeled,44,0.4,ok,0.6230769230769231,0.6230769230769231,0.6201550387596899,0.6249556213017751,1560,520,520,500,490,0.5974358974358974,logistic
madelon,mcar,unlabeled,44,0.5,ok,0.6134615384615385,0.6134615384615385,0.6112185686653772,0.6230029585798816,1560,520,520,500,490,0.4967948717948718,logistic
madelon,mcar,unlabeled,45,0.1,ok,0.6192307692307693,0.6192307692307693,0.6071428571428571,0.6384763313609467,1560,520,520,500,490,0.892948717948718,logistic
madelon,mcar,unlabeled,45,0.2,ok,0.6192307692307693,0.6192307692307693,0.6071428571428571,0.6384171597633136,1560,520,520,500,490,0.7865384615384615,logistic
madelon,mcar,unlabeled,45,0.3,ok,0.6134615384615385,0.6134615384615385,0.5988023952095808,0.6370414201183432,1560,520,520,500,490,0.6987179487179487,logistic
madelon,mcar,unlabeled,45,0.4,ok,0.6173076923076923,0.6173076923076923,0.6043737574552683,0.6381213017751479,1560,520,520,500,490,0.5974358974358974,logistic
madelon,mcar,unlabeled,45,0.5,ok,0.6057692307692307,0.6057692307692308,0.590818363273453,0.6333284023668639,1560,520,520,500,490,0.4846153846153846,logistic
madelon,mcar,unlabeled,46,0.1,ok,0.6461538461538462,0.6461538461538461,0.6392156862745098,0.6659467455621302,1560,520,520,500,490,0.8974358974358975,logistic
madelon,mcar,unlabeled,46,0.2,ok,0.6326923076923077,0.6326923076923077,0.6247544204322201,0.6671597633136095,1560,520,520,500,490,0.7942307692307692,logistic
madelon,mcar,unlabeled,46,0.3,ok,0.6326923076923077,0.6326923076923077,0.6247544204322201,0.6674704142011835,1560,520,520,500,490,0.6878205128205128,logistic
madelon,mcar,unlabeled,46,0.4,ok,0.6076923076923076,0.6076923076923078,0.5968379446640316,0.6389792899408284,1560,520,520,500,490,0.5935897435897436,logistic
madelon,mcar,unlabeled,46,0.5,ok,0.5788461538461539,0.5788461538461538,0.5796545105566219,0.5819674556213017,1560,520,520,500,490,0.4858974358974359,logistic
madelon,mar1,naive,42,0.3,ok,0.5153846153846153,0.5153846153846153,0.5078125,0.5294082840236687,1560,520,520,500,490,0.6833333333333333,
madelon,mar1,naive,43,0.3,ok,0.5096153846153846,0.5096153846153846,0.5179584120982986,0.522292899408284,1560,520,520,500,490,0.7141025641025641,
madelon,mar1,naive,44,0.3,ok,0.48846153846153845,0.4884615384615385,0.468,0.49189349112426034,1560,520,520,500,490,0.6987179487179487,
madelon,mar1,naive,45,0.3,ok,0.5442307692307692,0.5442307692307693,0.5362035225048923,0.5522041420118342,1560,520,520,500,490,0.6974358974358974,
madelon,mar1,naive,46,0.3,ok,0.5461538461538461,0.5461538461538462,0.5426356589147286,0.5540532544378698,1560,520,520,500,490,0.691025641025641,
madelon,mar1,oracle,42,0.3,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.6833333333333333,
madelon,mar1,oracle,43,0.3,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.7141025641025641,
madelon,mar1,oracle,44,0.3,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.6987179487179487,
madelon,mar1,oracle,45,0.3,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.6974358974358974,
madelon,mar1,oracle,46,0.3,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.691025641025641,
madelon,mar1,unlabeled,42,0.3,ok,0.6326923076923077,0.6326923076923077,0.6276803118908382,0.6533062130177516,1560,520,520,500,490,0.6833333333333333,logistic
madelon,mar1,unlabeled,43,0.3,ok,0.551923076923077,0.551923076923077,0.5612052730696798,0.5817011834319528,1560,520,520,500,490,0.7141025641025641,logistic
madelon,mar1,unlabeled,44,0.3,ok,0.6134615384615385,0.6134615384615385,0.6051080550098232,0.6270118343195266,1560,520,520,500,490,0.6987179487179487,logistic
madelon,mar1,unlabeled,45,0.3,ok,0.6192307692307693,0.6192307692307693,0.6071428571428571,0.6384615384615384,1560,520,520,500,490,0.6974358974358974,logistic
madelon,mar1,unlabeled,46,0.3,ok,0.6326923076923077,0.6326923076923077,0.6232741617357002,0.6687500000000001,1560,520,520,500,490,0.691025641025641,logistic
madelon,mar2,naive,42,0.3,ok,0.5365384615384615,0.5365384615384616,0.5150905432595574,0.5676331360946746,1560,520,520,500,490,0.6903846153846154,
madelon,mar2,naive,43,0.3,ok,0.4980769230769231,0.4980769230769231,0.5028571428571429,0.5124408284023668,1560,520,520,500,490,0.7192307692307692,
madelon,mar2,naive,44,0.3,ok,0.5038461538461538,0.5038461538461538,0.47346938775510206,0.5146005917159764,1560,520,520,500,490,0.7076923076923077,
madelon,mar2,naive,45,0.3,ok,0.5423076923076923,0.5423076923076924,0.5201612903225806,0.5547337278106509,1560,520,520,500,490,0.683974358974359,
madelon,mar2,naive,46,0.3,ok,0.5346153846153846,0.5346153846153846,0.5399239543726235,0.5581656804733728,1560,520,520,500,490,0.6948717948717948,
madelon,mar2,oracle,42,0.3,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.6903846153846154,
madelon,mar2,oracle,43,0.3,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.7192307692307692,
madelon,mar2,oracle,44,0.3,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.7076923076923077,
madelon,mar2,oracle,45,0.3,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.683974358974359,
madelon,mar2,oracle,46,0.3,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.6948717948717948,
madelon,mar2,unlabeled,42,0.3,ok,0.6442307692307693,0.6442307692307692,0.6351084812623274,0.645103550295858,1560,520,520,500,490,0.6903846153846154,logistic
madelon,mar2,unlabeled,43,0.3,ok,0.6,0.6000000000000001,0.6075471698113207,0.6203846153846153,1560,520,520,500,490,0.7192307692307692,logistic
madelon,mar2,unlabeled,44,0.3,ok,0.6153846153846154,0.6153846153846154,0.6078431372549019,0.6262869822485208,1560,520,520,500,490,0.7076923076923077,logistic
madelon,mar2,unlabeled,45,0.3,ok,0.6057692307692307,0.6057692307692307,0.5924453280318092,0.6333579881656806,1560,520,520,500,490,0.683974358974359,logistic
madelon,mar2,unlabeled,46,0.3,ok,0.6153846153846154,0.6153846153846154,0.6078431372549019,0.6458284023668639,1560,520,520,500,490,0.6948717948717948,logistic
madelon,mnar,naive,42,0.3,ok,0.5423076923076923,0.5423076923076923,0.49361702127659574,0.5595266272189349,1560,520,520,500,490,0.6878205128205128,
madelon,mnar,naive,43,0.3,ok,0.49615384615384617,0.49615384615384617,0.4609053497942387,0.5116272189349111,1560,520,520,500,490,0.716025641025641,
madelon,mnar,naive,44,0.3,ok,0.5384615384615384,0.5384615384615384,0.4713656387665198,0.544008875739645,1560,520,520,500,490,0.7038461538461539,
madelon,mnar,naive,45,0.3,ok,0.5153846153846153,0.5153846153846153,0.4375,0.5184319526627219,1560,520,520,500,490,0.6916666666666667,
madelon,mnar,naive,46,0.3,ok,0.5057692307692307,0.5057692307692307,0.4589473684210526,0.5359319526627219,1560,520,520,500,490,0.6993589743589743,
madelon,mnar,oracle,42,0.3,ok,0.5096153846153846,0.5096153846153846,0.5067698259187621,0.5313905325443787,1560,520,520,500,490,0.6878205128205128,
madelon,mnar,oracle,43,0.3,ok,0.5153846153846153,0.5153846153846153,0.5172413793103449,0.5205473372781064,1560,520,520,500,490,0.716025641025641,
madelon,mnar,oracle,44,0.3,ok,0.5230769230769231,0.523076923076923,0.5285171102661597,0.5398520710059171,1560,520,520,500,490,0.7038461538461539,
madelon,mnar,oracle,45,0.3,ok,0.5403846153846154,0.5403846153846154,0.5285996055226825,0.561405325443787,1560,520,520,500,490,0.6916666666666667,
madelon,mnar,oracle,46,0.3,ok,0.5230769230769231,0.523076923076923,0.515625,0.5587426035502958,1560,520,520,500,490,0.6993589743589743,
madelon,mnar,unlabeled,42,0.3,ok,0.6384615384615384,0.6384615384615384,0.6313725490196078,0.6472633136094674,1560,520,520,500,490,0.6878205128205128,logistic
madelon,mnar,unlabeled,43,0.3,ok,0.5557692307692308,0.5557692307692308,0.5514563106796116,0.566923076923077,1560,520,520,500,490,0.716025641025641,logistic
madelon,mnar,unlabeled,44,0.3,ok,0.5942307692307692,0.5942307692307692,0.5838264299802761,0.6193934911242603,1560,520,520,500,490,0.7038461538461539,logistic
madelon,mnar,unlabeled,45,0.3,ok,0.6230769230769231,0.6230769230769231,0.6111111111111112,0.6384467455621301,1560,520,520,500,490,0.6916666666666667,logistic
madelon,mnar,unlabeled,46,0.3,ok,0.6326923076923077,0.6326923076923077,0.6247544204322201,0.6672337278106508,1560,520,520,500,490,0.6993589743589743,logistic
